player.name,player.slug,player.shortName,player.position,player.id,playerCoordinates.x,playerCoordinates.y,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType
Andrej Kramarić,andrej-kramaric,A. Kramarić,F,67647,89.4,55.2,True,goal,assisted,right-foot,low-left,0.2172809690237,74,,4398,17,1002,53.0,3.2,,,,44.8,10.6,,,47.0,0,47.0,96.8,0.7061,regular
Taulant Seferi,taulant-seferi,T. Seferi,M,279487,74.0,59.3,False,save,regular,right-foot,low-left,0.016290040686727,73,,4374,18,1026,51.9,2.5,2.5,50.0,0.0,40.7,26.0,50.0,2.5,48.1,0,48.1,97.5,0.084,
Mario Pašalić,mario-pasalic,M. Pašalić,M,190437,94.0,46.8,True,miss,assisted,head,high-right,0.17674289643764,69,,4089,22,1311,42.9,75.0,,,,53.2,6.0,,,57.1,0,57.1,25.0,,
Nedim Bajrami,nedim-bajrami,N. Bajrami,M,825861,84.9,32.7,False,miss,fast-break,right-foot,high-right,0.053882379084826,67,,3967,24,1433,41.0,84.7,,,,67.3,15.1,,,59.0,0,59.0,15.3,,
Kristjan Asllani,kristjan-asllani,K. Asllani,M,996820,78.8,62.4,False,save,assisted,right-foot,low-centre,0.027587916702032,63,,3766,28,1634,49.1,3.2,1.2,47.5,0.0,37.6,21.2,47.5,1.2,50.9,0,50.9,96.8,0.0431,
Ivan Perišić,ivan-perisic,I. Perišić,M,38710,76.5,64.6,True,save,assisted,left-foot,low-right,0.039817687124014,61,,3617,30,1783,45.5,13.3,2.8,47.1,0.0,35.4,23.5,47.1,2.8,54.5,0,54.5,86.7,0.4148,
Luka Modrić,luka-modric,L. Modrić,M,15466,77.2,33.3,True,block,regular,right-foot,low-centre,0.014732322655618,59,,3533,32,1867,50.6,19.0,15.0,60.3,0.0,66.7,22.8,60.3,15.0,49.4,0,49.4,81.0,,
Josip Šutalo,josip-sutalo,J. Šutalo,D,954836,98.8,54.6,True,miss,corner,head,close-left,0.60543191432953,58,,3434,33,1966,58.2,31.9,,,,45.4,1.2,,,41.8,0,41.8,68.1,,
Bruno Petković,bruno-petkovic,B. Petković,F,309306,92.1,51.5,True,block,assisted,head,low-right,0.10002563893795,57,,3406,34,1994,47.1,19.0,6.8,49.1,0.0,48.5,7.9,49.1,6.8,52.9,0,52.9,81.0,,
Mario Pašalić,mario-pasalic,M. Pašalić,M,190437,92.1,42.1,True,miss,assisted,head,right,0.052451480180025,54,,3226,37,2174,39.2,33.3,,,,57.9,7.9,,,60.8,0,60.8,66.7,,
Mateo Kovačić,mateo-kovacic,M. Kovačić,M,136710,77.5,59.5,True,save,assisted,right-foot,high-centre,0.037650853395462,53,,3173,38,2227,51.5,22.8,3.7,47.8,0.0,40.5,22.5,47.8,3.7,48.5,0,48.5,77.2,0.0671,
Mario Pašalić,mario-pasalic,M. Pašalić,M,190437,95.4,43.9,True,miss,assisted,head,high,0.13861235976219,51,,3006,40,2394,46.6,70.8,,,,56.1,4.6,,,53.4,0,53.4,29.2,,
Luka Sučić,luka-sucic,L. Sučić,M,949156,87.8,34.7,True,save,assisted,left-foot,low-centre,0.035219836980104,50,,2982,41,2418,51.8,5.1,1.9,52.3,0.0,65.3,12.2,52.3,1.9,48.2,0,48.2,94.9,0.1123,
Bruno Petković,bruno-petkovic,B. Petković,F,309306,91.5,56.0,True,block,assisted,head,low-centre,0.05502612516284,47,,2775,44,2625,49.0,19.0,7.3,44.9,0.0,44.0,8.5,44.9,7.3,51.0,0,51.0,81.0,,
Rey Manaj,rey-manaj,R. Manaj,F,587882,90.2,53.0,False,save,assisted,head,low-left,0.11438076943159,45,1.0,2735,1,2665,53.1,17.1,1.9,49.3,0.0,47.0,9.8,49.3,1.9,46.9,0,46.9,82.9,0.4751,
Jasir Asani,jasir-asani,J. Asani,M,355022,74.6,29.900000000000006,False,block,assisted,left-foot,low-centre,0.010986030101776,45,1.0,2730,1,2670,48.6,19.0,24.1,69.1,0.0,70.1,25.4,69.1,24.1,51.4,0,51.4,81.0,,
Lovro Majer,lovro-majer,L. Majer,M,841947,89.8,46.0,True,block,assisted,head,low-left,0.05034189298749,43,,2537,3,163,52.4,19.0,9.3,53.4,0.0,54.0,10.2,53.4,9.3,47.6,0,47.6,81.0,,
Marcelo Brozović,marcelo-brozovic,M. Brozović,M,108800,71.4,63.4,True,save,assisted,right-foot,low-centre,0.018535232171416,38,,2274,8,426,51.3,8.9,2.8,48.9,0.0,36.6,28.6,48.9,2.8,48.7,0,48.7,91.1,0.0322,
Kristjan Asllani,kristjan-asllani,K. Asllani,M,996820,87.9,53.1,False,save,fast-break,right-foot,low-left,0.14704237878323,31,,1828,15,872,52.1,13.9,5.4,48.6,0.0,46.9,12.1,48.6,5.4,47.9,0,47.9,86.1,0.5934,
Elseid Hysaj,elseid-hysaj,E. Hysaj,D,136322,84.6,45.4,False,miss,regular,left-foot,high-left,0.094113349914551,29,,1726,17,974,69.9,98.6,,,,54.6,15.4,,,30.1,0,30.1,1.4,,
Rey Manaj,rey-manaj,R. Manaj,F,587882,90.6,43.5,False,block,assisted,head,low-centre,0.035533055663109,29,,1724,17,976,51.6,19.0,8.8,56.0,0.0,56.5,9.4,56.0,8.8,48.4,0,48.4,81.0,,
Bruno Petković,bruno-petkovic,B. Petković,F,309306,90.8,50.1,True,miss,assisted,head,high-right,0.13385365903378,26,,1556,20,1144,40.7,69.4,,,,49.9,9.2,,,59.3,0,59.3,30.6,,
Marcelo Brozović,marcelo-brozovic,M. Brozović,M,108800,82.2,31.299999999999997,True,miss,assisted,right-foot,left,0.033834978938103,20,,1184,26,1516,60.7,6.9,,,,68.7,17.8,,,39.3,0,39.3,93.1,,
Mateo Kovačić,mateo-kovacic,M. Kovačić,M,136710,75.0,61.1,True,block,assisted,right-foot,low-centre,0.024019191041589,20,,1174,26,1526,49.3,19.0,21.4,40.6,0.0,38.9,25.0,40.6,21.4,50.7,0,50.7,81.0,,
Elseid Hysaj,elseid-hysaj,E. Hysaj,D,136322,78.4,42.3,False,block,corner,left-foot,low-left,0.026372397318482,16,,907,30,1793,52.3,19.0,15.9,55.1,0.0,57.7,21.6,55.1,15.9,47.7,0,47.7,81.0,,
Nedim Bajrami,nedim-bajrami,N. Bajrami,M,825861,88.6,71.7,False,block,assisted,right-foot,low-left,0.020764825865626,15,,866,31,1834,53.7,19.0,10.5,29.8,0.0,28.3,11.4,29.8,10.5,46.3,0,46.3,81.0,,
Qazim Laci,qazim-laci,Q. Laci,M,284395,93.1,45.5,False,goal,assisted,head,low-right,0.33544310927391,11,,615,35,2085,47.7,5.1,,,,54.5,6.9,,,52.3,0,52.3,94.9,0.4744,regular
Willi Orbán,willi-orban,W. Orbán,D,136924,91.4,53.4,False,save,set-piece,right-foot,low-left,0.26765751838684,90,,5354,1,46,52.8,19.0,1.5,47.1,0.0,46.6,8.6,47.1,1.5,47.2,0,47.2,81.0,,
Leroy Sané,leroy-sane,L. Sané,M,293519,87.1,34.5,True,block,fast-break,left-foot,low-left,0.067913383245468,88,,5273,3,127,52.6,4.2,9.2,61.4,0.0,65.5,12.9,61.4,9.2,47.4,0,47.4,95.8,,
Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,132645,92.3,51.3,True,miss,assisted,head,left,0.10915151238441,87,,5166,4,234,63.9,15.3,,,,48.7,7.7,,,36.1,0,36.1,84.7,,
Chris Führich,chris-fuhrich,C. Führich,M,891510,92.4,67.9,True,miss,fast-break,right-foot,high-right,0.060226436704397,81,,4820,10,580,36.3,65.3,,,,32.1,7.6,,,63.7,0,63.7,34.7,,
Leroy Sané,leroy-sane,L. Sané,M,293519,75.3,45.8,True,miss,free-kick,left-foot,high,0.072852462530136,77,,4603,14,797,55.3,83.3,,,,54.2,24.7,,,44.7,0,44.7,16.7,,
Leroy Sané,leroy-sane,L. Sané,M,293519,80.2,38.9,True,save,assisted,right-foot,low-left,0.028989911079407,75,,4455,16,945,52.7,2.5,1.8,50.2,0.0,61.1,19.8,50.2,1.8,47.3,0,47.3,97.5,0.2034,
Joshua Kimmich,joshua-kimmich,J. Kimmich,M,259117,90.1,39.9,True,save,assisted,left-foot,low-right,0.15361545979977,74,,4403,17,997,46.9,17.7,2.0,51.6,0.0,60.1,9.9,51.6,2.0,53.1,0,53.1,82.3,0.1718,
Joshua Kimmich,joshua-kimmich,J. Kimmich,M,259117,91.8,26.299999999999997,True,miss,assisted,right-foot,left,0.015688126906753,69,,4129,22,1271,63.2,26.4,,,,73.7,8.2,,,36.8,0,36.8,73.6,,
İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,45853,90.4,53.1,True,goal,assisted,left-foot,low-right,0.26735204458237,67,,3979,24,1421,47.5,0.6,,,,46.9,9.6,,,52.5,0,52.5,99.4,0.782,regular
Jamal Musiala,jamal-musiala,J. Musiala,M,1010231,77.4,54.8,True,miss,assisted,right-foot,high,0.037296742200851,62,,3674,29,1726,46.6,63.9,,,,45.2,22.6,,,53.4,0,53.4,36.1,,
Barnabás Varga,barnabas-varga,B. Varga,F,852434,92.1,44.5,False,miss,assisted,head,close-high,0.070210263133049,60,,3547,31,1853,55.3,56.9,,,,55.5,7.9,,,44.7,0,44.7,43.1,,
Roland Sallai,roland-sallai,R. Sallai,M,355088,88.0,53.4,False,miss,assisted,right-foot,left,0.088684469461441,58,,3472,33,1928,62.7,19.4,,,,46.6,12.0,,,37.3,0,37.3,80.6,,
Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,869856,81.8,27.299999999999997,False,miss,regular,right-foot,left,0.015180584043264,58,,3471,33,1929,83.2,11.1,10.1,47.1,0.0,72.7,18.2,47.1,10.1,16.8,0,16.8,88.9,,
Toni Kroos,toni-kroos,T. Kroos,M,26502,81.1,47.3,True,save,regular,right-foot,low-right,0.062458045780659,55,,3256,36,2144,46.2,18.4,2.8,51.1,0.0,52.7,18.9,51.1,2.8,53.8,0,53.8,81.6,0.28,
Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,142622,75.5,29.400000000000006,True,block,assisted,right-foot,low-left,0.024467306211591,46,,2755,45,2645,53.9,8.3,6.8,53.1,0.0,70.6,24.5,53.1,6.8,46.1,0,46.1,91.7,,
Jamal Musiala,jamal-musiala,J. Musiala,M,1010231,84.4,39.7,True,block,assisted,right-foot,low-right,0.037927009165287,44,,2630,2,70,47.6,19.4,14.1,58.8,0.0,60.3,15.6,58.8,14.1,52.4,0,52.4,80.6,,
Florian Wirtz,florian-wirtz,F. Wirtz,F,1019322,79.0,26.599999999999994,True,block,corner,right-foot,low-left,0.025810126215219,42,,2464,4,236,53.1,19.0,15.8,66.8,0.0,73.4,21.0,66.8,15.8,46.9,0,46.9,81.0,,
Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,788949,80.9,44.7,True,block,corner,right-foot,low-left,0.036881625652313,37,,2189,9,511,53.4,6.9,10.2,52.2,0.0,55.3,19.1,52.2,10.2,46.6,0,46.6,93.1,,
Bendegúz Bolla,bendeguz-bolla,B. Bolla,M,921140,81.6,30.5,False,miss,corner,right-foot,left,0.016588168218732,30,,1744,16,956,61.7,4.2,8.4,53.2,0.0,69.5,18.4,53.2,8.4,38.3,0,38.3,95.8,,
Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,869856,87.8,61.2,False,block,assisted,left-foot,low-left,0.043037332594395,29,,1708,17,992,53.7,19.0,10.7,39.7,0.0,38.8,12.2,39.7,10.7,46.3,0,46.3,81.0,,
İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,45853,85.0,46.4,True,block,regular,left-foot,low-centre,0.0495231077075,27,,1603,19,1097,51.1,19.0,13.3,53.1,0.0,53.6,15.0,53.1,13.3,48.9,0,48.9,81.0,,
Barnabás Varga,barnabas-varga,B. Varga,F,852434,98.1,60.3,False,save,set-piece,left-foot,low-centre,0.15741938352585,26,,1520,20,1180,51.8,5.7,0.0,45.3,0.0,39.7,1.9,45.3,0.0,48.2,0,48.2,94.3,0.4055,
Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,869856,78.5,73.6,False,save,free-kick,right-foot,high-left,0.047618333250284,26,,1516,20,1184,52.9,29.1,1.4,51.1,0.0,26.4,21.5,51.1,1.4,47.1,0,47.1,70.9,0.2288,
Jamal Musiala,jamal-musiala,J. Musiala,M,1010231,91.3,53.6,True,goal,assisted,right-foot,high-left,0.16527888178825,22,,1302,24,1398,53.1,27.8,,,,46.4,8.7,,,46.9,0,46.9,72.2,0.8953,regular
Roland Sallai,roland-sallai,R. Sallai,M,355088,81.6,52.3,False,block,assisted,right-foot,low-left,0.14545129239559,15,,864,31,1836,53.8,4.2,10.6,48.4,0.0,47.7,18.4,48.4,10.6,46.2,0,46.2,95.8,,
Robert Andrich,robert-andrich,R. Andrich,M,168903,89.4,36.3,True,block,corner,right-foot,high-left,0.041634071618319,12,,696,34,2004,53.9,25.0,4.7,54.7,0.0,63.7,10.6,54.7,4.7,46.1,0,46.1,75.0,,
Kai Havertz,kai-havertz,K. Havertz,M,836705,96.4,42.1,True,save,assisted,left-foot,low-centre,0.17560420930386,11,,649,35,2051,51.5,19.6,2.0,53.1,0.0,57.9,3.6,53.1,2.0,48.5,0,48.5,80.4,0.7363,
Bendegúz Bolla,bendeguz-bolla,B. Bolla,M,921140,90.2,30.099999999999994,False,block,corner,right-foot,low-right,0.035298090428114,6,,356,40,2344,48.0,19.0,6.3,63.2,0.0,69.9,9.8,63.2,6.3,52.0,0,52.0,81.0,,
Kai Havertz,kai-havertz,K. Havertz,M,836705,81.2,36.9,True,save,assisted,left-foot,low-right,0.044057194143534,5,,243,41,2457,48.1,1.3,1.6,51.1,0.0,63.1,18.8,51.1,1.6,51.9,0,51.9,98.7,0.0898,
Roland Sallai,roland-sallai,R. Sallai,M,355088,92.7,55.6,False,save,regular,right-foot,low-centre,0.1266455501318,1,,15,45,2685,51.7,12.7,6.4,44.8,0.0,44.4,7.3,44.8,6.4,48.3,0,48.3,87.3,0.442,
Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,286923,88.0,37.0,True,miss,fast-break,right-foot,high,0.18248468637466,90,5.0,5696,1,604,51.8,62.5,,,,63.0,12.0,,,48.2,0,48.2,37.5,,
Tomáš Holeš,tomas-holes,T. Holeš,D,151440,72.1,48.5,False,block,assisted,right-foot,low-left,0.023472709581256,90,5.0,5686,1,614,52.1,19.0,14.2,50.7,0.0,51.5,27.9,50.7,14.2,47.9,0,47.9,81.0,,
Matěj Jurásek,matej-jurasek,M. Jurásek,M,1008382,81.5,69.3,False,save,assisted,right-foot,low-right,0.017703656107187,90,4.0,5619,1,681,46.3,1.9,1.4,48.7,0.0,30.7,18.5,48.7,1.4,53.7,0,53.7,98.1,0.4423,
Matěj Jurásek,matej-jurasek,M. Jurásek,M,1008382,75.7,27.200000000000003,False,miss,assisted,left-foot,high,0.020457334816456,79,,4722,12,678,53.9,63.9,,,,72.8,24.3,,,46.1,0,46.1,36.1,,
Ondrej Lingr,lingr-ondrej,O. Lingr,M,794968,81.9,45.4,False,save,assisted,right-foot,low-right,0.044712103903294,78,,4635,13,765,46.1,4.4,1.6,50.7,0.0,54.6,18.1,50.7,1.6,53.9,0,53.9,95.6,0.2996,
Mojmir Chytil,mojmir-chytil,M. Chytil,F,826049,94.0,56.2,False,miss,assisted,head,right,0.16359387338161,77,,4580,14,820,39.0,4.2,,,,43.8,6.0,,,61.0,0,61.0,95.8,,
David Jurásek,david-jurasek,D. Jurásek,D,1030711,74.6,56.4,False,miss,corner,right-foot,high-right,0.010785263963044,72,,4309,19,1091,37.0,55.6,,,,43.6,25.4,,,63.0,0,63.0,44.4,,
Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,856250,69.8,58.9,False,block,assisted,left-foot,low-right,0.017694810405374,72,,4280,19,1120,47.8,19.0,25.1,43.0,0.0,41.1,30.2,43.0,25.1,52.2,0,52.2,81.0,,
Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,889259,74.0,57.0,True,miss,assisted,right-foot,high,0.024312390014529,71,,4216,20,1184,50.1,84.7,,,,43.0,26.0,,,49.9,0,49.9,15.3,,
Matěj Jurásek,matej-jurasek,M. Jurásek,M,1008382,76.0,45.2,False,save,assisted,left-foot,low-right,0.020562341436744,66,,3915,25,1485,46.2,2.5,2.0,51.1,0.0,54.8,24.0,51.1,2.0,53.8,0,53.8,97.5,0.3,
Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,856250,90.1,47.8,False,miss,corner,head,left,0.058943256735802,62,,3661,29,1739,60.2,22.2,,,,52.2,9.9,,,39.8,0,39.8,77.8,,
Patrik Schick,patrik-schick,P. Schick,F,280609,98.7,52.6,False,goal,corner,other,low-left,0.90266764163971,59,,3486,32,1914,52.7,8.2,,,,47.4,1.3,,,47.3,0,47.3,91.8,0.9804,regular
Ondrej Lingr,lingr-ondrej,O. Lingr,M,794968,95.7,45.4,False,post,corner,head,left,0.16169661283493,59,,3485,32,1915,55.2,13.9,,,,54.6,4.3,,,44.8,0,44.8,86.1,,
Anzor Mekvabishvili,anzor-mekvabishvili,A. Mekvabishvili,M,965260,84.3,55.2,True,miss,fast-break,right-foot,right,0.10286328941584,57,,3406,34,1994,40.0,1.4,,,,44.8,15.7,,,60.0,0,60.0,98.6,,
David Jurásek,david-jurasek,D. Jurásek,D,1030711,81.0,62.4,False,miss,corner,left-foot,right,0.022898085415363,57,,3394,34,2006,38.2,11.1,8.0,52.0,0.0,37.6,19.0,52.0,8.0,61.8,0,61.8,88.9,,
Ondrej Lingr,lingr-ondrej,O. Lingr,M,794968,96.8,34.0,False,block,assisted,right-foot,low-right,0.040386334061623,57,,3364,34,2036,47.7,19.0,2.5,63.2,0.0,66.0,3.2,63.2,2.5,52.3,0,52.3,81.0,,
Patrik Schick,patrik-schick,P. Schick,F,280609,89.3,47.9,False,block,assisted,head,low-centre,0.045135706663132,51,,3053,40,2347,49.3,19.0,9.8,52.0,0.0,52.1,10.7,52.0,9.8,50.7,0,50.7,81.0,,
Patrik Schick,patrik-schick,P. Schick,F,280609,86.7,51.7,False,save,assisted,left-foot,low-left,0.16279616951942,45,5.0,2985,1,2415,53.1,1.9,4.0,50.0,0.0,48.3,13.3,50.0,4.0,46.9,0,46.9,98.1,0.2738,
Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,1009372,88.5,50.0,True,goal,penalty,right-foot,low-right,0.7884,45,4.0,2900,1,2500,45.9,17.1,,,,50.0,11.5,,,54.1,0,54.1,82.9,0.9933,penalty
Otar Kakabadze,otar-kakabadze,O. Kakabadze,D,182023,81.2,29.700000000000003,True,block,regular,left-foot,low-centre,0.016353162005544,34,,1984,12,716,51.6,19.0,17.3,68.6,0.0,70.3,18.8,68.6,17.3,48.4,0,48.4,81.0,,
Adam Hložek,adam-hlozek,A. Hložek,F,963801,82.4,69.7,False,save,regular,right-foot,low-centre,0.030114211142063,29,,1688,17,1012,50.6,16.5,1.6,47.3,0.0,30.3,17.6,47.3,1.6,49.4,0,49.4,83.5,0.0229,
Václav Černý,vaclav-cerny,V. Černý,F,280631,93.7,48.1,False,save,assisted,left-foot,low-centre,0.44683706760406,27,,1601,19,1099,51.0,3.2,3.3,50.9,0.0,51.9,6.3,50.9,3.3,49.0,0,49.0,96.8,0.6817,
Adam Hložek,adam-hlozek,A. Hložek,F,963801,93.4,53.2,False,save,throw-in-set-piece,right-foot,low-centre,0.31652280688286,23,,1322,23,1378,50.4,17.7,2.0,48.7,0.0,46.8,6.6,48.7,2.0,49.6,0,49.6,82.3,0.3623,
Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,856250,88.6,44.9,False,miss,throw-in-set-piece,head,left,0.033649042248726,23,,1321,23,1379,68.4,26.4,10.6,49.3,0.0,55.1,11.4,49.3,10.6,31.6,0,31.6,73.6,,
Patrik Schick,patrik-schick,P. Schick,F,280609,93.1,47.0,False,miss,corner,head,left,0.1049380749464,15,,857,31,1843,59.5,19.4,0.90000000000001,42.8,0.0,53.0,6.9,42.8,0.90000000000001,40.5,0,40.5,80.6,,
Lukáš Provod,lukas-provod,L. Provod,M,846122,74.6,43.4,False,save,assisted,right-foot,high-centre,0.026233620941639,13,,752,33,1948,48.8,31.6,1.5,51.3,0.0,56.6,25.4,51.3,1.5,51.2,0,51.2,68.4,0.0943,
Patrik Schick,patrik-schick,P. Schick,F,280609,82.9,52.2,False,block,regular,left-foot,low-centre,0.092332102358341,9,,480,37,2220,50.2,19.0,13.7,48.2,0.0,47.8,17.1,48.2,13.7,49.8,0,49.8,81.0,,
Václav Černý,vaclav-cerny,V. Černý,F,280631,81.9,35.0,False,block,regular,right-foot,low-left,0.04209203645587,8,,426,38,2274,53.9,19.0,11.5,58.1,0.0,65.0,18.1,58.1,11.5,46.1,0,46.1,81.0,,
Patrik Schick,patrik-schick,P. Schick,F,280609,87.5,44.4,False,save,corner,head,low-left,0.014854080043733,4,,183,42,2517,53.6,3.8,1.5,50.7,0.0,55.6,12.5,50.7,1.5,46.4,0,46.4,96.2,0.3202,
Patrik Schick,patrik-schick,P. Schick,F,280609,92.3,42.4,False,save,throw-in-set-piece,left-foot,high-centre,0.1339904665947,3,,136,43,2564,48.6,30.4,1.0,51.4,0.0,57.6,7.7,51.4,1.0,51.4,0,51.4,69.6,0.1505,
Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,856250,89.9,58.5,False,block,throw-in-set-piece,right-foot,low-right,0.14596743881702,3,,134,43,2566,47.3,19.0,6.2,45.8,0.0,41.5,10.1,45.8,6.2,52.7,0,52.7,81.0,,
Adam Hložek,adam-hlozek,A. Hložek,F,963801,90.3,60.3,False,save,throw-in-set-piece,left-foot,low-centre,0.15701545774937,3,,133,43,2567,51.3,0.6,1.0,47.3,0.0,39.7,9.7,47.3,1.0,48.7,0,48.7,99.4,0.0708,
Kamil Grosicki,kamil-grosicki,K. Grosicki,M,33689,93.7,56.8,True,miss,assisted,left-foot,close-left,0.28561514616013,90,3.0,5539,1,761,58.8,20.8,,,,43.2,6.3,,,41.2,0,41.2,79.2,,
Piotr Zieliński,piotr-zielinski,P. Zieliński,M,138605,73.1,40.1,True,miss,corner,left-foot,high-right,0.014793689362705,86,,5159,5,241,43.9,66.7,,,,59.9,26.9,,,56.1,0,56.1,33.3,,
Konrad Laimer,konrad-laimer,K. Laimer,M,355492,96.0,67.5,False,miss,fast-break,left-foot,close-right,0.38146984577179,85,,5086,6,314,42.4,2.8,,,,32.5,4.0,,,57.6,0,57.6,97.2,,
Stefan Posch,stefan-posch,S. Posch,D,355486,77.8,35.599999999999994,False,save,regular,left-foot,high-left,0.038645807653666,83,,4978,8,422,54.2,24.7,2.2,50.9,0.0,64.4,22.2,50.9,2.2,45.8,0,45.8,75.3,0.5629,
Marko Arnautović,marko-arnautovic,M. Arnautović,F,21927,88.5,50.0,False,goal,penalty,right-foot,low-right,0.7884,78,,4669,13,731,46.9,1.9,,,,50.0,11.5,,,53.1,0,53.1,98.1,0.9892,penalty
Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,976575,75.6,53.2,False,save,regular,right-foot,low-centre,0.03585385158658,76,,4534,15,866,50.6,16.5,1.6,50.5,0.0,46.8,24.4,50.5,1.6,49.4,0,49.4,83.5,0.0242,
Patrick Wimmer,patrick-wimmer,P. Wimmer,M,987504,84.2,47.7,False,save,assisted,right-foot,low-left,0.10687943547964,75,,4454,16,946,52.3,1.3,4.1,52.2,0.0,52.3,15.8,52.2,4.1,47.7,0,47.7,98.7,0.1627,
Karol Świderski,karol-swiderski,K. Świderski,F,576438,80.7,60.3,True,save,assisted,left-foot,low-left,0.06668022274971,69,,4114,22,1286,51.9,15.2,2.8,48.4,0.0,39.7,19.3,48.4,2.8,48.1,0,48.1,84.8,0.055,
Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,825956,84.1,54.0,False,goal,assisted,right-foot,low-centre,0.11560513079166,66,,3959,25,1441,48.4,3.2,,,,46.0,15.9,,,51.6,0,51.6,96.8,0.0879,regular
Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,288321,92.0,43.6,True,miss,corner,head,high,0.096696093678474,61,,3618,30,1782,47.1,88.9,,,,56.4,8.0,,,52.9,0,52.9,11.1,,
Piotr Zieliński,piotr-zielinski,P. Zieliński,M,138605,78.5,71.7,True,block,free-kick,right-foot,low-centre,0.046328619122505,60,,3576,31,1824,49.5,19.0,14.5,35.6,0.0,28.3,21.5,35.6,14.5,50.5,0,50.5,81.0,,
Adam Buksa,adam-buksa,A. Buksa,F,1138856,85.3,47.2,True,block,set-piece,head,low-centre,0.011755015701056,57,,3367,34,2033,49.1,19.0,12.5,52.5,0.0,52.8,14.7,52.5,12.5,50.9,0,50.9,81.0,,
Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,133908,87.0,68.5,False,block,assisted,left-foot,low-centre,0.038350664079189,55,,3242,36,2158,50.5,19.0,10.7,34.7,0.0,31.5,13.0,34.7,10.7,49.5,0,49.5,81.0,,
Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,558738,75.7,47.7,True,miss,assisted,right-foot,high,0.028035145252943,52,,3084,39,2316,45.5,80.6,,,,52.3,24.3,,,54.5,0,54.5,19.4,,
Stefan Posch,stefan-posch,S. Posch,D,355486,91.5,53.6,False,save,corner,head,high-left,0.063217885792255,51,,3047,40,2353,52.1,27.2,1.8,49.6,0.0,46.4,8.5,49.6,1.8,47.9,0,47.9,72.8,0.1617,
Stefan Posch,stefan-posch,S. Posch,D,355486,73.2,38.7,False,block,assisted,right-foot,low-centre,0.027648359537125,49,,2937,42,2463,50.1,19.0,20.2,58.5,0.0,61.3,26.8,58.5,20.2,49.9,0,49.9,81.0,,
Jakub Piotrowski,jakub-piotrowski,J. Piotrowski,M,825271,88.9,52.1,True,block,corner,head,low-centre,0.021800462156534,45,2.0,2766,1,2634,49.2,19.0,9.3,48.4,0.0,47.9,11.1,48.4,9.3,50.8,0,50.8,81.0,,
Piotr Zieliński,piotr-zielinski,P. Zieliński,M,138605,73.1,39.9,True,save,free-kick,right-foot,low-right,0.037760607898235,45,1.0,2739,1,2661,46.0,15.8,1.2,49.8,0.0,60.1,26.9,49.8,1.2,54.0,0,54.0,84.2,0.2738,
Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,133908,72.2,57.7,False,miss,assisted,right-foot,close-left,0.018333353102207,42,,2487,4,213,57.1,15.3,,,,42.3,27.8,,,42.9,0,42.9,84.7,,
Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,133908,87.2,62.9,False,block,fast-break,right-foot,low-centre,0.21653662621975,39,,2303,7,397,49.7,19.0,8.0,42.1,0.0,37.1,12.8,42.1,8.0,50.3,0,50.3,81.0,,
Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,558738,94.9,47.0,True,goal,corner,right-foot,low-right,0.51221311092377,30,,1775,16,925,46.3,0.6,,,,53.0,5.1,,,53.7,0,53.7,99.4,0.9363,regular
Jan Bednarek,jan-bednarek,J. Bednarek,D,286085,90.0,50.0,True,block,corner,right-foot,low-centre,0.16301883757114,30,,1773,16,927,49.0,19.0,4.5,50.5,0.0,50.0,10.0,50.5,4.5,51.0,0,51.0,81.0,,
