shot_id,player.name,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.shortNameTranslation.ar,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,player.firstName,player.lastName,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,id,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType,shootoutOrder
80,Federico Chiesa,federico-chiesa,F. Chiesa,F,7,24081,845386,فيديريكو تشيسا,ف. تشيسا,10.9,33.2,0,,,False,block,regular,right-foot,low-centre,0.029055781662464,3405524,26,,1529,20,1171,shot,0,48.6,1.4,4.0,43.3,0.0,33.2,10.9,43.3,4.0,51.4,0,51.4,98.6,,,
81,Breel Embolo,breel-embolo,B. Embolo,F,36,3879,352296,"إمبولو, بريل",ب. إمبولو,24.8,46.2,0,,,True,block,regular,left-foot,low-left,0.019177379086614,3405523,25,,1499,21,1201,shot,0,52.0,19.0,19.8,46.6,0.0,46.2,24.8,46.6,19.8,48.0,0,48.0,81.0,,,
82,Remo Freuler,remo-freuler,R. Freuler,M,8,2126,115516,ريمو فريلر,ر. فريلر,25.7,53.2,0,,,True,block,regular,right-foot,low-centre,0.037140544503927,3405521,24,,1415,22,1285,shot,0,51.5,19.0,13.3,52.0,0.0,53.2,25.7,52.0,13.3,48.5,0,48.5,81.0,,,
83,Dan Ndoye,dan-ndoye,D. Ndoye,M,11,1797,944327,دان ندوي,د. ندوي,11.1,63.8,0,,,True,block,regular,left-foot,low-right,0.054237753152847,3405522,24,,1411,22,1289,shot,0,46.2,19.0,9.8,62.6,0.0,63.8,11.1,62.6,9.8,53.8,0,53.8,81.0,,,
84,Breel Embolo,breel-embolo,B. Embolo,F,36,3879,352296,"إمبولو, بريل",ب. إمبولو,11.7,41.2,0,,,True,save,assisted,right-foot,low-right,0.52414691448212,3405520,24,,1406,22,1294,shot,0,48.1,19.0,6.2,44.8,0.0,41.2,11.7,44.8,6.2,51.9,0,51.9,81.0,0.7594,,
85,Dan Ndoye,dan-ndoye,D. Ndoye,M,11,1797,944327,دان ندوي,د. ندوي,8.8,67.9,0,,,True,miss,assisted,right-foot,left,0.065932042896748,3405506,12,,660,34,2040,shot,0,76.1,9.7,,,,67.9,8.8,,,23.9,0,23.9,90.3,,,
86,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,19878,934510,جونتشالو راموس,ج. راموس,4.1,59.8,0,,,False,block,corner,left-foot,low-centre,0.068954259157181,3399341,90,4.0,5625,1,675,shot,0,49.7,19.0,3.1,57.4,0.0,59.8,4.1,57.4,3.1,50.3,0,50.3,81.0,,,
87,Diogo Dalot,diogo-dalot,D. Dalot,D,20,13969,843200,"دالوت, ديوغو",د. دالوت,22.8,65.1,0,,,False,save,assisted,right-foot,low-right,0.022149257361889,3399339,90,4.0,5603,1,697,shot,0,46.3,19.0,2.3,50.9,0.0,65.1,22.8,50.9,2.3,53.7,0,53.7,81.0,0.21,,
88,Diogo Jota,diogo-jota,D. Jota,F,20,31214,606164,"جوتا, ديوغو",د. جوتا,6.9,49.7,0,,,False,miss,assisted,left-foot,right,0.5938800573349,3399337,90,3.0,5528,1,772,shot,0,33.9,9.7,,,,49.7,6.9,,,66.1,0,66.1,90.3,,,
89,João Félix,joao-felix,J. Félix,F,14,115127,851671,"فيليكس, جواو",ج. فيليكس,20.7,65.6,0,,,False,block,assisted,left-foot,low-left,0.017918596044183,3399336,90,2.0,5506,1,794,shot,0,54.5,19.0,18.8,63.7,0.0,65.6,20.7,63.7,18.8,45.5,0,45.5,81.0,,,
90,Nélson Semedo,nelson-semedo,N. Semedo,M,22,5523,252821,"نيلسون, سيميدو",س. نيلسون,4.1,60.6,0,,,False,save,assisted,right-foot,low-centre,0.1725057810545,3399333,90,1.0,5440,1,860,shot,0,50.7,12.7,0.90000000000001,54.2,0.0,60.6,4.1,54.2,0.90000000000001,49.3,0,49.3,87.3,0.2279,,
91,Zuriko Davitashvili,zuriko-davitashvili,Z. Davitashvili,F,30,1702,921369,زوريكو دافيتشفيلي,ز. دافيتشفيلي,7.7,32.4,0,,,True,miss,assisted,left-foot,close-left,0.046050876379013,3399330,85,,5093,6,307,shot,0,58.0,37.5,,,,32.4,7.7,,,42.0,0,42.0,62.5,,,
92,Matheus Nunes,matheus-nunes,M. Nunes,M,27,9498,945122,نونيس ، ماثيوس,ن. ، ماثيوس,8.3,51.6,0,,,False,miss,assisted,head,right,0.25134140253067,3399329,82,,4891,9,509,shot,0,3.4,13.9,6.6,96.8,0.0,51.6,8.3,96.8,6.6,96.6,0,96.6,86.1,,,
93,Nélson Semedo,nelson-semedo,N. Semedo,M,22,5523,252821,"نيلسون, سيميدو",س. نيلسون,25.3,49.3,0,,,False,block,corner,right-foot,low-centre,0.02386655844748,3399299,81,,4818,10,582,shot,0,50.9,19.0,22.0,49.3,0.0,49.3,25.3,49.3,22.0,49.1,0,49.1,81.0,,,
94,Giorgi Chakvetadze,giorgi-chakvetadze,G. Chakvetadze,M,16,2284,858191,جيورجي شاكفيتادزي,ج. شاكفيتادزي,14.2,72.7,0,,,True,miss,fast-break,right-foot,high,0.037074599415064,3399297,72,,4262,19,1138,shot,0,47.1,79.2,,,,72.7,14.2,,,52.9,0,52.9,20.8,,,
95,Francisco Conceição,francisco-conceicao,F. Conceição,M,10,5028,979222,شيكو كونسيساو,ش. كونسيساو,15.2,55.2,0,,,False,miss,regular,left-foot,high,0.068250350654125,3399272,66,,3948,25,1452,shot,0,54.5,68.1,,,,55.2,15.2,,,45.5,0,45.5,31.9,,,
96,Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,10,5920,1009372,"ميكاوتادزي, جيورجيس",ج. ميكاوتادزي,11.5,50.0,0,,,True,goal,penalty,right-foot,low-right,0.7884,3399270,57,,3373,34,2027,shot,0,45.7,3.2,,,,50.0,11.5,,,54.3,0,54.3,96.8,0.9957,penalty,
97,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,77,55533,889259,خفيتشا كفاراتسخيليا,خ. كفاراتسخيليا,12.9,48.4,0,,,True,save,assisted,right-foot,low-centre,0.45204469561577,3399263,50,,2947,41,2453,shot,0,50.3,8.9,3.7,49.3,0.0,48.4,12.9,49.3,3.7,49.7,0,49.7,91.1,0.0277,,
98,Danilo Pereira,danilo-pereira,D. Pereira,D,15,5070,99545,بيريرا دانيلو,ب. دانيلو,3.5,42.8,0,,,False,miss,corner,left-foot,close-left,0.11566154658794,3399261,47,,2800,44,2600,shot,0,57.3,13.9,,,,42.8,3.5,,,42.7,0,42.7,86.1,,,
99,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,898602,750,كريستيانو رونالدو,ك. رونالدو,7.2,54.2,0,,,False,block,corner,left-foot,low-left,0.12404788285494,3399260,47,,2770,44,2630,shot,0,52.1,19.0,4.9,52.2,0.0,54.2,7.2,52.2,4.9,47.9,0,47.9,81.0,,,
100,Francisco Conceição,francisco-conceicao,F. Conceição,M,10,5028,979222,شيكو كونسيساو,ش. كونسيساو,13.8,62.4,0,,,False,block,assisted,left-foot,high-left,0.07724817097187,3399258,46,,2737,45,2663,shot,0,53.3,25.0,10.6,59.9,0.0,62.4,13.8,59.9,10.6,46.7,0,46.7,75.0,,,
101,João Félix,joao-felix,J. Félix,F,14,115127,851671,"فيليكس, جواو",ج. فيليكس,22.0,55.8,0,,,False,save,assisted,left-foot,low-centre,0.048120509833097,3399205,45,1.0,2714,1,2686,shot,0,49.7,3.2,1.2,49.5,0.0,55.8,22.0,49.5,1.2,50.3,0,50.3,96.8,0.0245,,
102,João Palhinha,joao-palhinha,J. Palhinha,M,26,5359,364612,جواو بالهينها,ج. بالهينها,21.7,55.5,0,,,False,miss,assisted,right-foot,right,0.044719446450472,3399203,43,,2569,3,131,shot,0,40.7,23.6,,,,55.5,21.7,,,59.3,0,59.3,76.4,,,
103,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,898602,750,كريستيانو رونالدو,ك. رونالدو,6.7,35.1,0,,,False,block,assisted,left-foot,low-centre,0.056277386844158,3399201,35,,2047,11,653,shot,0,48.4,16.7,5.7,37.4,0.0,35.1,6.7,37.4,5.7,51.6,0,51.6,83.3,,,
104,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,77,55533,889259,خفيتشا كفاراتسخيليا,خ. كفاراتسخيليا,6.7,73.5,0,,,True,miss,assisted,right-foot,close-right,0.029472840949893,3399200,33,,1945,13,755,shot,0,41.5,27.8,,,,73.5,6.7,,,58.5,0,58.5,72.2,,,
105,João Félix,joao-felix,J. Félix,F,14,115127,851671,"فيليكس, جواو",ج. فيليكس,22.8,66.3,0,,,False,miss,assisted,left-foot,close-right,0.016516832634807,3399199,30,,1790,16,910,shot,0,43.7,20.8,,,,66.3,22.8,,,56.3,0,56.3,79.2,,,
106,Francisco Conceição,francisco-conceicao,F. Conceição,M,10,5028,979222,شيكو كونسيساو,ش. كونسيساو,11.0,68.7,0,,,False,miss,corner,left-foot,close-right,0.017804114148021,3399169,28,,1624,18,1076,shot,0,43.9,26.4,,,,68.7,11.0,,,56.1,0,56.1,73.6,,,
107,João Neves,joao-neves,J. Neves,M,87,7019,1190933,جواو نيفيس,ج. نيفيس,18.7,50.0,0,,,False,block,regular,right-foot,low-left,0.054059766232967,3399166,24,,1406,22,1294,shot,0,52.6,19.0,14.9,49.5,0.0,50.0,18.7,49.5,14.9,47.4,0,47.4,81.0,,,
108,João Palhinha,joao-palhinha,J. Palhinha,M,26,5359,364612,جواو بالهينها,ج. بالهينها,25.0,35.7,0,,,False,save,assisted,right-foot,low-centre,0.019118536263704,3399165,23,,1331,23,1369,shot,0,50.3,19.0,2.8,48.7,0.0,35.7,25.0,48.7,2.8,49.7,0,49.7,81.0,0.0215,,
109,António Silva,antonio-silva,A. Silva,D,4,6248,1006069,أنطونيو سيلفا,أ. سيلفا,1.8,40.9,0,,,False,miss,set-piece,head,left,0.11507496982813,3399164,21,,1213,25,1487,shot,0,62.0,30.6,,,,40.9,1.8,,,38.0,0,38.0,69.4,,,
110,Diogo Dalot,diogo-dalot,D. Dalot,D,20,13969,843200,"دالوت, ديوغو",د. دالوت,14.1,59.7,0,,,False,miss,assisted,head,close-right,0.012807237915695,3399141,18,,1056,28,1644,shot,0,42.4,18.1,,,,59.7,14.1,,,57.6,0,57.6,81.9,,,
111,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,4000,1001196,جونزالو إيناسيو,ج. إيناسيو,8.3,50.3,0,,,False,block,throw-in-set-piece,head,low-centre,0.087646625936031,3399140,17,,1000,29,1700,shot,0,50.5,19.0,7.1,50.2,0.0,50.3,8.3,50.2,7.1,49.5,0,49.5,81.0,,,
112,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,898602,750,كريستيانو رونالدو,ك. رونالدو,30.1,52.9,0,,,False,save,free-kick,right-foot,high-centre,0.033839602023363,3399138,16,,958,30,1742,shot,0,49.9,28.5,2.3,50.0,0.0,52.9,30.1,50.0,2.3,50.1,0,50.1,71.5,0.0402,,
113,Giorgi Chakvetadze,giorgi-chakvetadze,G. Chakvetadze,M,16,2284,858191,جيورجي شاكفيتادزي,ج. شاكفيتادزي,15.1,26.2,0,,,True,block,assisted,right-foot,low-centre,0.029126234352589,3399135,12,,675,34,2025,shot,0,48.4,19.0,13.2,30.5,0.0,26.2,15.1,30.5,13.2,51.6,0,51.6,81.0,,,
114,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,77,55533,889259,خفيتشا كفاراتسخيليا,خ. كفاراتسخيليا,8.0,37.0,0,,,True,goal,assisted,left-foot,low-right,0.26515370607376,3399132,2,,92,44,2608,shot,0,47.7,5.7,,,,37.0,8.0,,,52.3,0,52.3,94.3,0.606,regular,
115,Cenk Tosun,cenk-tosun,C. Tosun,F,9,2698,72127,"توسن, سنك",س. توسن,13.7,44.3,0,,,False,goal,fast-break,right-foot,low-right,0.2168260961771,3399340,90,4.0,5625,1,675,shot,0,46.3,11.4,,,,44.3,13.7,,,53.7,0,53.7,88.6,0.3544,regular,
116,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,F,53,4010,904096,باريش يلماز,ب. يلماز,19.5,56.2,0,,,False,save,fast-break,left-foot,low-centre,0.14132227003574,3399335,90,2.0,5510,1,790,shot,0,50.0,3.2,1.0,50.9,0.0,56.2,19.5,50.9,1.0,50.0,0,50.0,96.8,0.0271,,
117,Matěj Jurásek,matej-jurasek,M. Jurásek,M,35,382,1008382,ماتي يوراسيك,م. يوراسيك,21.3,35.6,0,,,True,block,regular,right-foot,low-centre,0.0287348870188,3399334,90,1.0,5400,1,0,shot,0,49.6,19.0,18.8,37.4,0.0,35.6,21.3,37.4,18.8,50.4,0,50.4,81.0,,,
118,Okay Yokuşlu,okay-yokuslu,O. Yokuşlu,M,35,1014,97967,"يوكوسلو, أوكان",أ. يوكوسلو,23.0,45.1,0,,,False,miss,assisted,right-foot,close-high,0.045907963067293,3399331,87,,5167,4,233,shot,0,45.7,59.7,,,,45.1,23.0,,,54.3,0,54.3,40.3,,,
119,Ondrej Lingr,lingr-ondrej,O. Lingr,M,32,424,794968,أوندريج لينجر,أ. لينجر,8.6,41.7,0,,,True,miss,assisted,head,left,0.035161327570677,3399298,80,,4794,11,606,shot,0,62.5,37.5,,,,41.7,8.6,,,37.5,0,37.5,62.5,,,
120,Ondrej Lingr,lingr-ondrej,O. Lingr,M,32,424,794968,أوندريج لينجر,أ. لينجر,9.0,43.0,0,,,True,miss,assisted,right-foot,right,0.18655197322369,3399300,80,,4772,11,628,shot,0,36.3,13.9,6.7,50.9,0.0,43.0,9.0,50.9,6.7,63.7,0,63.7,86.1,,,
121,Kenan Yıldız,yildiz-kenan,K. Yıldız,F,15,13480,1149011,كينان يلدز,ك. يلدز,7.3,41.6,0,Kenan Yıldız,,False,block,assisted,left-foot,low-centre,0.18140859901905,3399332,73,,4334,18,1066,shot,0,49.6,19.0,6.2,43.0,0.0,41.6,7.3,43.0,6.2,50.4,0,50.4,81.0,,,
122,Tomáš Souček,tomas-soucek,T. Souček,M,28,3652,799041,توماس سوستشيك,ت. سوستشيك,5.2,52.8,0,,,True,goal,throw-in-set-piece,right-foot,high-centre,0.43611285090446,3399273,66,,3925,25,1475,shot,0,48.2,21.5,,,,52.8,5.2,,,51.8,0,51.8,78.5,0.8474,regular,
123,Tomáš Chorý,tomas-chory,T. Chorý,F,15,565,188307,توماس تشوري,ت. تشوري,4.3,50.9,0,,,True,save,throw-in-set-piece,right-foot,low-centre,0.40061089396477,3399274,66,,3923,25,1477,shot,0,48.9,1.4,0.3,50.2,0.0,50.9,4.3,50.2,0.3,51.1,0,51.1,98.6,,,
124,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,970,856250,لاديسلاف كرييتشي,ل. كرييتشي,4.2,61.5,0,,,True,save,set-piece,head,low-centre,0.080487929284573,3399271,64,,3792,27,1608,shot,0,48.2,13.3,0.59999999999999,54.9,0.0,61.5,4.2,54.9,0.59999999999999,51.8,0,51.8,86.7,0.0404,,
125,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,16966,135700,هالكانوجلو هاكان,ه. هاكان,8.9,31.6,0,,,False,goal,assisted,right-foot,low-right,0.10156442224979,3399268,51,,3048,40,2352,shot,0,45.8,8.9,,,,31.6,8.9,,,54.2,0,54.2,91.1,0.5833,regular,
126,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,1563,952600,إسماعيل يوكسك,إ. يوكسك,19.5,49.3,0,,,False,block,regular,right-foot,low-left,0.060840342193842,3399267,51,,3044,40,2356,shot,0,52.3,19.0,17.1,49.1,0.0,49.3,19.5,49.1,17.1,47.7,0,47.7,81.0,,,
127,Kenan Yıldız,yildiz-kenan,K. Yıldız,F,15,13480,1149011,كينان يلدز,ك. يلدز,9.6,51.2,0,Kenan Yıldız,,False,save,regular,right-foot,low-left,0.28404864668846,3399266,51,,3041,40,2359,shot,0,53.6,10.8,1.5,51.6,0.0,51.2,9.6,51.6,1.5,46.4,0,46.4,89.2,0.7684,,
128,Kenan Yıldız,yildiz-kenan,K. Yıldız,F,15,13480,1149011,كينان يلدز,ك. يلدز,13.6,47.9,0,Kenan Yıldız,,False,block,assisted,right-foot,low-centre,0.087869748473167,3399265,51,,3039,40,2361,shot,0,51.1,19.0,12.0,48.0,0.0,47.9,13.6,48.0,12.0,48.9,0,48.9,81.0,,,
129,Adam Hložek,adam-hlozek,A. Hložek,F,23,3670,963801,ادم هلوتشيك,ا. هلوتشيك,20.6,62.1,0,,,True,save,regular,left-foot,high-centre,0.045524396002293,3399264,50,,2990,41,2410,shot,0,49.0,25.3,2.0,52.3,0.0,62.1,20.6,52.3,2.0,51.0,0,51.0,74.7,0.0563,,
130,Kenan Yıldız,yildiz-kenan,K. Yıldız,F,15,13480,1149011,كينان يلدز,ك. يلدز,20.2,36.1,0,Kenan Yıldız,,False,miss,corner,right-foot,high-right,0.030313052237034,3399262,47,,2809,44,2591,shot,0,37.6,62.5,,,,36.1,20.2,,,62.4,0,62.4,37.5,,,
131,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,F,53,4010,904096,باريش يلماز,ب. يلماز,3.3,65.2,0,,,False,save,assisted,head,low-left,0.020200442522764,3399259,46,,2753,45,2647,shot,0,53.7,3.2,0.3,54.3,0.0,65.2,3.3,54.3,0.3,46.3,0,46.3,96.8,0.5828,,
132,Arda Güler,arda-guler,A. Güler,M,24,142413,1091116,غولر، أردا,غ. أردا,22.0,65.6,0,Arda Guler,,False,miss,assisted,right-foot,high-right,0.015580963343382,3399207,45,3.0,2878,1,2522,shot,0,41.2,75.0,,,,65.6,22.0,,,58.8,0,58.8,25.0,,,
133,David Jurásek,david-jurasek,D. Jurásek,D,19,854,1030711,ديفيد يوراسيك,د. يوراسيك,9.2,29.3,0,,,True,save,fast-break,left-foot,low-centre,0.23198089003563,3399204,45,,2653,1,47,shot,0,51.7,17.1,6.6,34.7,0.0,29.3,9.2,34.7,6.6,48.3,0,48.3,82.9,0.455,,
134,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,16966,135700,هالكانوجلو هاكان,ه. هاكان,21.6,72.0,0,,,False,miss,assisted,right-foot,high,0.029215425252914,3399202,43,,2546,3,154,shot,0,44.9,70.8,,,,72.0,21.6,,,55.1,0,55.1,29.2,,,
135,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,16966,135700,هالكانوجلو هاكان,ه. هاكان,3.8,70.1,0,,,False,block,regular,right-foot,low-centre,0.020906796678901,3399206,42,,2495,4,205,shot,0,49.0,19.0,3.3,67.7,0.0,70.1,3.8,67.7,3.3,51.0,0,51.0,81.0,,,
136,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,763,863600,سامت أكايدين,س. أكايدين,7.0,43.6,0,,,False,miss,corner,head,close-left,0.063528545200825,3399171,28,,1621,18,1079,shot,0,58.8,26.4,,,,43.6,7.0,,,41.2,0,41.2,73.6,,,
137,Arda Güler,arda-guler,A. Güler,M,24,142413,1091116,غولر، أردا,غ. أردا,6.9,43.4,0,Arda Guler,,False,block,assisted,left-foot,low-left,0.098199561238289,3399170,27,,1591,19,1109,shot,0,52.0,19.0,5.4,44.4,0.0,43.4,6.9,44.4,5.4,48.0,0,48.0,81.0,,,
138,Kenan Yıldız,yildiz-kenan,K. Yıldız,F,15,13480,1149011,كينان يلدز,ك. يلدز,6.0,29.1,0,Kenan Yıldız,,False,block,assisted,left-foot,low-left,0.023487454280257,3399168,27,,1585,19,1115,shot,0,52.0,19.0,5.3,31.4,0.0,29.1,6.0,31.4,5.3,48.0,0,48.0,81.0,,,
139,Robin Hranáč,robin-hranac,R. Hranáč,D,3,166,957615,روبين هراناتش,ر. هراناتش,9.5,45.0,0,,,True,block,set-piece,right-foot,low-centre,0.093072555959225,3399167,23,,1374,23,1326,shot,0,50.1,19.0,7.9,45.8,0.0,45.0,9.5,45.8,7.9,49.9,0,49.9,81.0,,,
140,Robin Hranáč,robin-hranac,R. Hranáč,D,3,166,957615,روبين هراناتش,ر. هراناتش,7.6,47.9,0,,,True,miss,throw-in-set-piece,head,high,0.22597169876099,3399139,17,,978,29,1722,shot,0,55.1,61.1,,,,47.9,7.6,,,44.9,0,44.9,38.9,,,
141,David Jurásek,david-jurasek,D. Jurásek,D,19,854,1030711,ديفيد يوراسيك,د. يوراسيك,32.2,32.3,0,,,True,save,regular,left-foot,low-centre,0.0064257215708494,3399137,15,,851,31,1849,shot,0,50.0,17.1,1.9,49.5,0.0,32.3,32.2,49.5,1.9,50.0,0,50.0,82.9,0.0143,,
142,Arda Güler,arda-guler,A. Güler,M,24,142413,1091116,غولر، أردا,غ. أردا,27.8,46.6,0,Arda Guler,,False,miss,assisted,left-foot,high-right,0.027439968660474,3399136,13,,755,33,1945,shot,0,40.2,43.1,,,,46.6,27.8,,,59.8,0,59.8,56.9,,,
143,Kenan Yıldız,yildiz-kenan,K. Yıldız,F,15,13480,1149011,كينان يلدز,ك. يلدز,7.4,26.3,0,Kenan Yıldız,,False,block,assisted,right-foot,low-centre,0.028594212606549,3399134,7,,389,39,2311,shot,0,51.5,19.0,6.2,30.0,0.0,26.3,7.4,30.0,6.2,48.5,0,48.5,81.0,,,
144,Lukáš Provod,lukas-provod,L. Provod,M,17,315,846122,لوكاش بروفود,ل. بروفود,20.9,29.1,0,,,True,save,assisted,left-foot,low-right,0.019248142838478,3399133,2,,116,44,2584,shot,0,46.5,10.1,1.1,48.2,0.0,29.1,20.9,48.2,1.1,53.5,0,53.5,89.9,0.2568,,
145,Ivan Perišić,ivan-perisic,I. Perišić,M,4,17422,38710,إيفان بيريسي,إ. بيريسي,11.0,35.2,0,,,False,miss,assisted,head,high-left,0.013606139458716,3350761,90,2.0,5508,1,792,shot,0,63.9,44.4,,,,35.2,11.0,,,36.1,0,36.1,55.6,,,
146,Ferran Torres,ferran-torres,F. Torres,F,7,35188,855833,"توريس, فيران",ف. توريس,9.5,69.5,0,,,True,block,fast-break,right-foot,low-right,0.045293860137463,3350732,88,,5272,3,128,shot,0,47.9,19.0,8.5,67.7,0.0,69.5,9.5,67.7,8.5,52.1,0,52.1,81.0,,,
147,Ivan Perišić,ivan-perisic,I. Perišić,M,4,17422,38710,إيفان بيريسي,إ. بيريسي,28.4,32.7,0,,,False,save,assisted,left-foot,low-left,0.017737736925483,3350728,84,,5032,7,368,shot,0,53.9,15.2,1.5,48.9,0.0,32.7,28.4,48.9,1.5,46.1,0,46.1,84.8,0.1917,,
148,Ivan Perišić,ivan-perisic,I. Perišić,M,4,17422,38710,إيفان بيريسي,إ. بيريسي,18.2,33.4,0,,,False,block,assisted,right-foot,low-centre,0.045337736606598,3350729,84,,5024,7,376,shot,0,50.8,19.0,14.9,36.3,0.0,33.4,18.2,36.3,14.9,49.2,0,49.2,81.0,,,
149,Bruno Petković,bruno-petkovic,B. Petković,F,9,5597,309306,برونو پيتكوڢيك,ب. پيتكوڢيك,11.5,50.0,0,,,False,save,penalty,right-foot,low-left,0.7884,3350723,80,,4742,11,658,shot,0,53.8,11.4,1.0,49.8,0.0,50.0,11.5,49.8,1.0,46.2,0,46.2,88.6,0.9883,,
150,Dani Olmo,dani-olmo,D. Olmo,M,7,11540,789071,"أولمو, داني",د. أولمو,26.2,48.5,0,,,True,block,assisted,right-foot,low-centre,0.024577317759395,3350721,74,,4392,17,1008,shot,0,51.1,19.0,22.7,48.6,0.0,48.5,26.2,48.6,22.7,48.9,0,48.9,81.0,,,
151,Lamine Yamal,lamine-yamal,Lamine Yamal,F,27,128631,1402912,لامين يامال,ل. يامال,25.3,58.7,0,Lamine Yamal,,True,block,free-kick,left-foot,low-right,0.066643297672272,3350714,58,,3437,33,1963,shot,0,47.4,19.0,17.7,56.9,0.0,58.7,25.3,56.9,17.7,52.6,0,52.6,81.0,,,
152,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,26013,136710,"كوفاسيتش, ماتيو",م. كوفاسيتش,4.2,43.2,0,,,False,miss,regular,head,left,0.20006696879864,3350713,55,,3273,36,2127,shot,0,78.2,9.7,2.2,35.4,0.0,43.2,4.2,35.4,2.2,21.8,0,21.8,90.3,,,
153,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,7317,67647,"كراماريك, أندري",أ. كراماريك,2.7,50.9,0,,,False,save,assisted,head,high-centre,0.44897362589836,3350711,55,,3272,36,2128,shot,0,50.3,24.7,1.5,50.7,0.0,50.9,2.7,50.7,1.5,49.7,0,49.7,75.3,0.8995,,
154,Ante Budimir,ante-budimir,A. Budimir,F,17,3951,37318,"بوديمير, أنتي",أ. بوديمير,3.0,46.6,0,,,False,miss,regular,head,close-right,0.26666194200516,3350709,55,,3272,36,2128,shot,0,41.3,12.5,1.9,52.5,0.0,46.6,3.0,52.5,1.9,58.7,0,58.7,87.5,,,
155,Josip Stanišić,josip-stanisic,J. Stanišić,D,2,5485,927407,"ستانيشيتش, جوسيب",ج. ستانيشيتش,7.4,59.3,0,,,False,block,regular,right-foot,low-right,0.18661279976368,3350708,55,,3270,36,2130,shot,0,48.1,19.0,2.4,54.3,0.0,59.3,7.4,54.3,2.4,51.9,0,51.9,81.0,,,
156,Álvaro Morata,alvaro-morata,Á. Morata,F,19,23176,125407,"موراتا, ألفارو",أ. موراتا,2.6,42.1,0,,,True,miss,corner,right-foot,right,0.23782688379288,3350707,54,,3181,37,2219,shot,0,0.3,30.6,2.4,100.0,0.0,42.1,2.6,100.0,2.4,99.7,0,99.7,69.4,,,
157,Lamine Yamal,lamine-yamal,Lamine Yamal,F,27,128631,1402912,لامين يامال,ل. يامال,9.8,61.5,0,Lamine Yamal,,True,save,fast-break,left-foot,low-left,0.32134181261063,3350706,52,,3105,39,2295,shot,0,52.3,3.2,4.2,54.7,0.0,61.5,9.8,54.7,4.2,47.7,0,47.7,96.8,0.8362,,
158,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,32964,964994,"جفارديول, جوسكو",ج. جفارديول,18.7,30.0,0,,,False,block,assisted,left-foot,low-centre,0.033455315977335,3350704,51,,3000,40,2400,shot,0,48.8,19.0,9.8,40.1,0.0,30.0,18.7,40.1,9.8,51.2,0,51.2,81.0,,,
159,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,40564,138572,"كارفاخال, داني",د. كارفاخال,5.2,53.6,0,,,True,goal,corner,right-foot,low-centre,0.50334048271179,3350623,45,2.0,2814,1,2586,shot,0,48.7,2.5,,,,53.6,5.2,,,51.3,0,51.3,97.5,0.649,regular,
160,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,26013,136710,"كوفاسيتش, ماتيو",م. كوفاسيتش,25.4,36.6,0,,,False,miss,assisted,right-foot,high-right,0.01821188442409,3350622,45,1.0,2732,1,2668,shot,0,35.1,51.4,,,,36.6,25.4,,,64.9,0,64.9,48.6,,,
161,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,7317,67647,"كراماريك, أندري",أ. كراماريك,30.4,55.3,0,,,False,miss,assisted,right-foot,close-high-left,0.014164580032229,3350621,45,,2659,1,41,shot,0,57.8,51.4,,,,55.3,30.4,,,42.2,0,42.2,48.6,,,
